published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2/17/2021,330,330,320,326,0.31,66884,21608397,1
2/18/2021,327,333,323,330,1.23,74861,24600027,1
2/21/2021,335,335,323,324,-1.82,61645,20063413,-1
2/22/2021,322,323,312,315,-2.78,118283,37539790,-1
2/23/2021,330,330,301,311,-1.27,114268,35208558,-1
2/24/2021,312,322,310,316,1.61,59173,18731389,1
2/25/2021,312,316,307,309,-2.22,64579,20007599,-1
2/28/2021,309,310,301,303,-1.94,95541,29001460,-1
3/1/2021,308,314,295,308,1.65,58829,17964829,1
3/2/2021,306,309,295,297,-3.57,78216,23486327,-1
3/3/2021,296,297,290,295,-0.67,80150,23453048,-1
3/4/2021,299,310,295,305,3.39,57741,17459279,1
3/7/2021,308,310,300,301,-1.31,43549,13209241,-1
3/9/2021,303,303,298,300,-0.33,30180,9033579,-1
3/10/2021,306,306,296,297,-1,33447,9938592,-1
3/14/2021,299,302,290,294,-1.01,33736,9923790,-1
3/15/2021,289,298,289,293,-0.34,48637,14202784,-1
3/16/2021,293,298,291,295,0.68,22701,6676597,1
3/17/2021,298,302,295,302,2.37,38062,11384820,1
3/18/2021,305,311,301,310,2.65,61053,18811686,1
3/21/2021,315,317,308,316,1.94,62460,19559156,1
3/22/2021,312,316,310,311,-1.58,60175,18797250,-1
3/23/2021,311,313,307,310,-0.32,21069,6519317,-1
3/24/2021,313,314,308,313,0.97,33782,10492645,1
3/25/2021,312,321,307,308,-1.6,62936,19714094,-1
3/29/2021,314,314,307,308,0,16732,5160476,0
3/30/2021,309,311,307,309,0.32,22286,6882353,1
3/31/2021,314,328,310,326,5.5,93668,30047471,1
4/1/2021,326,350,322,339,3.99,319281,108098885,1
4/4/2021,342,348,338,339,0,124894,42693538,0
4/5/2021,344,348,333,334,-1.47,125232,42388510,-1
4/6/2021,332,338,330,336,0.6,109776,36837547,1
4/7/2021,336,346,335,341,1.49,128744,43961032,1
4/8/2021,345,345,338,340,-0.29,78697,26846016,-1
4/12/2021,345,346,339,340,0,48840,16649226,0
4/13/2021,341,356,341,352,3.53,213710,74852937,1
4/15/2021,354,379,354,368,4.55,285112,105172982,1
4/18/2021,385,385,368,374,1.63,661059,247250210,1
4/19/2021,380,382,360,362,-3.21,250909,92150950,-1
4/20/2021,365,372,360,363,0.28,96705,35309413,1
4/21/2021,370,370,350,352,-3.03,105184,37452748,-1
4/22/2021,369,369,348,353,0.28,88210,31106069,1
4/25/2021,353,359,338,340,-3.68,127205,43895460,-1
4/26/2021,340,347,328,331,-2.65,100903,33719588,-1
4/27/2021,331,350,331,345,4.23,81464,27951854,1
4/28/2021,350,350,340,343,-0.58,38808,13355665,-1
4/29/2021,343,347,340,343,0,35132,12077642,0
5/2/2021,346,360,344,351,2.33,83426,29304267,1
5/3/2021,355,359,345,349,-0.57,55473,19462906,-1
5/4/2021,349,354,338,348,-0.29,83569,28697191,-1
5/5/2021,355,355,341,343,-1.44,41359,14210865,-1
5/6/2021,348,348,341,344,0.29,32124,11022266,1
5/9/2021,347,347,337,341,-0.87,81355,27654207,-1
5/10/2021,339,346,339,341,0,27634,9483503,0
5/11/2021,340,347,340,345,1.17,33394,11525150,1
5/12/2021,346,347,343,344,-0.29,26349,9067289,-1
5/13/2021,347,356,345,356,3.49,99989,35098915,1
5/16/2021,360,378,360,377,5.9,254004,94167891,1
5/17/2021,385,385,370,374,-0.8,146405,54789754,-1
5/18/2021,379,384,372,382,2.14,126070,47654808,1
5/19/2021,395,395,372,377,-1.31,127706,48431657,-1
5/20/2021,359,387,359,386,2.39,185729,70855786,1
5/23/2021,375,417,373,417,8.03,474297,189977664,1
5/24/2021,421,441,407,416,-0.24,353669,149010318,-1
5/25/2021,420,425,406,410,-1.44,313114,129465342,-1
