published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
9/13/2022,470,485,461.6,478,1.7,7360,3534936.5,1
9/14/2022,475,494,471,490,2.51,11755,5731629.8,1
9/15/2022,483,490,461.4,467.6,-4.57,19637,9268853.5,-1
9/16/2022,464,469,455.1,469,0.3,14717,6766037,1
9/18/2022,460,461.5,445,448,-4.48,15555,7013242.4,-1
9/20/2022,448,448,421,425,-5.13,21399,9116168,-1
9/21/2022,420,440.9,420,425,0,8583,3699461,1
9/22/2022,419.1,430,414,417,-1.88,8812,3683764.3,-1
9/25/2022,409,417,405.9,406,-2.64,6481,2657104,-1
9/27/2022,402,423,402,410,0.99,7293,3032171,1
9/28/2022,407,423.4,407,414,0.98,4188,1726193,1
9/29/2022,422,422.2,410,419,1.21,4961,2064659,-1
10/9/2022,417,440,410.7,435,3.82,2588,1110483,1
10/10/2022,430,433.1,420,426,-2.07,8612,3650971.6,-1
10/11/2022,420,428,412,427.4,0.33,5660,2367178,1
10/12/2022,418.9,435,415,428,0.14,4585,1953570,1
10/13/2022,420,439,420,433,1.17,6364,2743705,1
10/16/2022,424.4,436.5,421.1,430,-0.69,6824,2909105,1
10/17/2022,422,426,420.3,421,-2.09,2570,1086673.9,-1
10/19/2022,412.6,418,407,414,-1.66,9990,4110173.5,1
10/20/2022,405.8,415,405.8,410,-0.97,3040,1244635,1
10/23/2022,408,418.2,405.4,414,0.98,5390,2211043,1
10/31/2022,413,426,408,426,2.9,4005,1662953,1
11/1/2022,418,441,414,441,3.52,7436,3220089,1
11/2/2022,443,455,434.2,443.8,0.63,16890,7471965.9,1
11/3/2022,435,454,433.6,450,1.4,9146,4074318.5,1
11/6/2022,451,470,442.3,463,2.89,11660,5325938,1
11/7/2022,463,483,455,470,1.51,18802,8816507.7,1
11/8/2022,465,480,461.1,474,0.85,11554,5488283.9,1
11/9/2022,474,476,455,463,-2.32,24897,11511808.7,-1
11/10/2022,455,460,445.7,450,-2.81,12907,5820995.4,-1
11/13/2022,459,459,441.1,441.2,-1.96,3662,1627284.1,-1
11/14/2022,450,460,441,459.9,4.24,8515,3843521,1
11/15/2022,469,470,453,453.2,-1.46,10462,4807577,-1
11/16/2022,450,460,447.2,459,1.28,4036,1825505.6,1
11/17/2022,460,472,452,472,2.83,10032,4649535.2,1
11/22/2022,481,481,460,464.9,-1.5,10528,4916082,-1
11/23/2022,460,465,456,460,-1.05,2941,1349433.8,0
11/24/2022,454,464,453.1,455,-1.09,7376,3364865,1
11/27/2022,456,468.5,456,468,2.86,10941,5076351.2,1
11/28/2022,477.3,477.3,461.2,464.1,-0.83,6634,3077872.7,-1
11/29/2022,457.1,470.2,455.5,468,0.84,4608,2125769.8,1
11/30/2022,459.1,468.2,457.2,467.9,-0.02,7286,3371855.1,1
12/1/2022,465.1,469.9,458.7,468,0.02,5325,2468805.7,1
12/4/2022,458.7,469,452,460,-1.71,11915,5515794,1
12/5/2022,454,460,447,448,-2.61,8432,3810664.2,-1
12/6/2022,444.1,450,440.1,445,-0.67,3888,1727303,1
12/7/2022,439,450,439,442,-0.67,7871,3500016.6,1
12/11/2022,436,440,434.5,440,-0.45,12325,5371706.5,1
12/12/2022,433,452.8,433,450,2.27,12779,5698074.6,1
12/13/2022,441,455,441,452,0.44,6024,2712494.7,1
12/14/2022,452,455,447.1,450,-0.44,4440,1991575,-1
12/15/2022,442,463,442,457,1.56,18986,8634680,1
12/18/2022,448,457.7,441,445,-2.63,12270,5483252.4,-1
12/19/2022,445,460,440,454.9,2.22,6318,2857419,1
12/20/2022,446,462,444.1,454,-0.2,4690,2139155,1
12/21/2022,445,460,445,454.8,0.18,10019,4563512,1
12/22/2022,446.2,458,446.2,455,0.04,5204,2364303,1
12/26/2022,455,474,450.8,470,3.3,11903,5529488,1
12/27/2022,475,498,470,498,5.96,30115,14619720.9,1
12/28/2022,490,530,480.2,525,5.42,44962,22896560.6,1
12/29/2022,523,552.8,506,551,4.95,52697,28336499,1
1/1/2023,559,596.7,533,563,2.18,75205,42089626.4,1
1/2/2023,555,572.9,541,570,1.24,32189,18136589.4,1
1/3/2023,569,580,550,570,0,18529,10460838.9,1
1/4/2023,560,600,559,586,2.81,40562,23299775.2,1
1/5/2023,597.7,597.7,568,595,1.54,34858,20363222,-1
1/8/2023,584.1,607,573,587,-1.34,42482,25525711.3,1
1/9/2023,577,600,577,590.2,0.55,17393,10311682.2,1
1/10/2023,590,601.8,560.1,584,-1.05,58721,34293780.2,-1
1/12/2023,590,605,566,568,-2.74,51909,30212778.5,-1
1/17/2023,568,595,561,588,3.52,50307,29268201.6,1
1/18/2023,595.8,601,574.3,580.1,-1.34,42601,24988923.3,-1
1/19/2023,570,592,570,592,2.05,37234,21807789,1
1/23/2023,583,592,580,583,-1.52,39262,22957756.9,0
