date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend,net-margin,pb-ratio,debt-equity
2025-01-15,415.0,424.1,414.3,416.9,0.24,27449.0,11449715.3,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-16,411.0,430.0,411.0,428.9,2.88,65054.0,27705262.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-19,435.1,470.0,434.2,459.0,7.02,203555.0,92698975.3,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-20,458.0,475.0,453.0,455.0,-0.87,98820.0,45659191.6,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-21,464.1,464.1,441.1,450.0,-1.1,88773.0,40060096.1,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-22,450.0,460.0,446.1,458.0,1.78,63619.0,28867940.8,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-23,448.9,466.0,448.9,459.0,0.22,56938.0,25989321.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-26,468.0,477.0,455.0,464.0,1.09,84596.0,39494051.4,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-27,469.0,478.0,457.0,457.0,-1.51,83590.0,39119577.2,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-01-28,447.9,469.0,447.9,464.0,1.53,60904.0,28194606.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-02,465.0,473.0,461.6,463.8,-0.04,89946.0,41965680.3,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-03,465.0,485.0,460.0,471.0,1.55,94163.0,44357332.4,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-04,475.0,493.9,471.0,481.0,2.12,106775.0,51920379.7,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-05,488.0,529.1,480.3,529.1,10.0,279011.0,144336134.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-06,539.6,566.0,539.0,539.6,1.98,200287.0,109977856.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-09,545.0,545.0,511.0,515.0,-4.56,190154.0,99844679.1,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-10,511.1,534.0,507.0,516.9,0.37,108701.0,56641237.7,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-11,515.0,530.0,515.0,520.0,0.6,64723.0,33925093.8,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-12,529.0,529.0,516.0,518.7,-0.25,73622.0,38406846.1,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-13,520.0,552.9,512.0,540.0,4.11,137295.0,73206561.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-16,547.9,547.9,529.2,539.0,-0.19,187206.0,100490609.8,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-17,549.7,549.7,517.1,528.8,-1.89,71067.0,37633975.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-18,529.0,530.0,510.0,523.0,-1.1,77545.0,40155295.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-20,517.0,529.0,510.0,524.0,0.19,96230.0,49704455.7,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-23,513.7,576.4,506.0,566.0,8.02,240956.0,130545230.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-24,577.3,599.7,575.0,575.0,1.59,274368.0,159964643.2,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-25,585.0,585.0,550.1,551.0,-4.17,96163.0,53748385.0,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-02-27,540.0,556.0,532.0,532.0,-3.45,94736.0,51326786.1,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-02,527.0,571.0,527.0,556.2,4.55,162785.0,88985310.8,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-03,545.1,576.0,535.0,536.0,-3.63,89418.0,49255067.3,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-04,537.0,545.0,526.0,526.0,-1.87,59198.0,31723035.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-05,516.0,546.0,516.0,533.9,1.5,82506.0,44022723.8,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-06,544.5,544.5,526.0,531.0,-0.54,36258.0,19277751.2,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-09,520.4,540.0,520.4,531.0,0.0,35953.0,18916018.8,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-10,540.0,540.0,513.1,520.5,-1.98,25317.0,13168240.6,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-11,530.9,530.9,500.2,504.0,-3.17,33395.0,16981608.2,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-12,514.0,530.0,498.0,519.5,3.08,43131.0,22391297.0,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-16,510.1,520.3,505.0,520.0,0.1,26239.0,13453313.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-17,519.9,529.0,512.0,524.0,0.77,55562.0,28940592.25,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-18,521.0,527.5,506.0,523.9,-0.02,22613.0,11639613.1,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-19,515.0,524.9,510.0,522.0,-0.36,53350.0,27637474.0,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-20,522.0,539.9,515.4,523.12,0.21,52101.0,27446724.8,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-23,512.7,530.0,500.0,502.95,-3.86,70238.0,36034514.1,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-24,508.0,549.0,500.0,523.08,4.0,104548.0,54464253.4,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-25,517.0,529.5,505.0,510.74,-2.36,42144.0,21704763.0,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-26,520.0,520.0,505.0,515.28,0.89,22192.0,11427148.7,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-27,510.9,524.0,510.9,517.55,0.44,31518.0,16362689.7,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-03-30,525.6,551.0,503.9,511.88,-1.1,263357.0,138465687.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-01,505.3,514.9,486.0,489.58,-4.36,172525.0,85214270.3,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-02,496.9,496.9,484.0,485.0,-0.94,60671.0,29681995.4,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-03,484.0,485.0,460.6,479.81,-1.07,167045.0,78942930.0,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-07,475.0,479.0,463.0,463.72,-3.35,49915.0,23453281.4,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-08,456.0,467.4,449.0,457.16,-1.41,63348.0,28924521.4,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-09,464.7,464.8,452.0,453.67,-0.76,30152.0,13850860.2,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-10,462.5,465.0,454.0,456.71,0.67,50581.0,23220339.6,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-13,456.0,460.0,445.7,447.25,-2.07,24470.0,11021054.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-15,456.0,467.0,448.5,461.47,3.18,47154.0,21744014.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-16,459.0,473.9,455.2,470.73,2.01,43563.0,20347700.9,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-17,477.0,483.9,466.0,467.94,-0.59,66708.0,31606858.0,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-20,474.8,483.0,466.6,473.15,1.11,60109.0,28606217.4,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-21,471.0,492.9,471.0,490.16,3.6,64013.0,31149214.6,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-22,494.0,497.5,476.3,479.33,-2.21,59636.0,28974889.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-23,477.0,488.0,475.1,476.24,-0.64,68727.0,33123750.3,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-24,483.0,484.0,465.2,473.55,-0.56,29607.0,13999096.5,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
2025-04-27,483.0,501.0,477.3,478.78,1.1,167120.0,81266152.1,2025,-5.8,0.0,-8.2,0.0,-36.0,3.7,5.1
