date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2022-06-06,390.8,390.8,358.9,358.9,-9.99,1710.0,615894.0,2022,21.85,14.55,12.1,19.11
2022-06-07,351.8,351.8,323.1,323.1,-9.97,3809.0,1239026.9,2022,21.85,14.55,12.1,19.11
2022-06-08,316.7,324.0,290.8,320.0,-0.96,68657.0,20908694.7,2022,21.85,14.55,12.1,19.11
2022-06-09,320.0,330.0,313.6,316.0,-1.25,24390.0,7830162.7,2022,21.85,14.55,12.1,19.11
2022-06-10,311.1,318.0,311.0,316.5,0.16,10122.0,3182521.5,2022,21.85,14.55,12.1,19.11
2022-06-13,315.1,315.1,303.0,304.0,-3.95,15214.0,4679701.2,2022,21.85,14.55,12.1,19.11
2022-06-14,310.0,505.0,297.0,303.0,-0.33,21356.0,6974339.0,2022,21.85,14.55,12.1,19.11
2022-06-15,298.0,302.6,294.0,302.6,-0.13,11490.0,3415888.4,2022,21.85,14.55,12.1,19.11
2022-06-16,300.0,303.0,295.0,300.0,-0.86,12957.0,3876714.8,2022,21.85,14.55,12.1,19.11
2022-06-17,300.0,304.0,298.0,300.0,0.0,5355.0,1603538.3,2022,21.85,14.55,12.1,19.11
2022-06-19,300.0,304.8,295.1,300.0,0.0,9304.0,2790352.1,2022,21.85,14.55,12.1,19.11
2022-06-20,300.0,300.0,294.0,296.1,-1.3,9292.0,2748653.1,2022,21.85,14.55,12.1,19.11
2022-06-21,296.0,305.0,296.0,303.0,2.33,7650.0,2295391.0,2022,21.85,14.55,12.1,19.11
2022-06-22,303.0,303.0,293.0,299.5,-1.16,14215.0,4203483.9,2022,21.85,14.55,12.1,19.11
2022-06-23,296.0,374.62,295.0,296.2,-1.1,10130.0,3158747.56,2022,21.85,14.55,12.1,19.11
2022-06-24,296.0,299.0,292.0,298.0,0.61,4569.0,1354606.5,2022,21.85,14.55,12.1,19.11
2022-06-26,303.0,308.5,300.0,308.5,3.52,9104.0,2787745.3,2022,21.85,14.55,12.1,19.11
2022-06-27,310.0,316.0,303.0,303.0,-1.78,9751.0,2978201.7,2022,21.85,14.55,12.1,19.11
2022-06-28,300.3,306.0,300.1,300.1,-0.96,5029.0,1521090.8,2022,21.85,14.55,12.1,19.11
2022-06-29,302.0,304.0,300.0,302.0,0.63,4693.0,1417506.9,2022,21.85,14.55,12.1,19.11
2022-06-30,303.0,309.0,303.0,306.0,1.32,17335.0,5308598.7,2022,21.85,14.55,12.1,19.11
2022-07-01,310.9,312.0,305.5,310.0,1.31,4920.0,1520907.3,2022,21.85,14.55,12.1,19.11
2022-07-03,316.0,316.0,311.0,313.5,1.13,5537.0,1732671.0,2022,21.85,14.55,12.1,19.11
2022-07-04,315.0,318.0,313.0,314.0,0.16,10747.0,3392354.2,2022,21.85,14.55,12.1,19.11
2022-07-05,310.0,315.0,302.0,308.0,-1.91,10821.0,3312731.1,2022,21.85,14.55,12.1,19.11
2022-07-06,305.0,305.0,296.1,302.0,-1.95,19138.0,5772031.8,2022,21.85,14.55,12.1,19.11
2022-07-07,300.0,301.5,296.5,301.5,-0.17,9089.0,2725789.9,2022,21.85,14.55,12.1,19.11
2022-07-08,301.0,304.9,298.1,301.9,0.13,3800.0,1143395.2,2022,21.85,14.55,12.1,19.11
2022-07-11,302.0,302.0,292.5,293.0,-2.95,16701.0,4930101.7,2022,21.85,14.55,12.1,19.11
2022-07-12,290.0,302.8,290.0,299.9,2.35,5629.0,1667723.9,2022,21.85,14.55,12.1,19.11
2022-07-13,300.0,302.0,294.5,296.0,-1.3,12714.0,3764947.2,2022,21.85,14.55,12.1,19.11
2022-07-14,300.0,304.5,298.0,300.0,1.35,5047.0,1510308.3,2022,21.85,14.55,12.1,19.11
2022-07-15,301.0,301.0,297.0,299.2,-0.27,2225.0,665548.6,2022,21.85,14.55,12.1,19.11
2022-07-17,301.0,305.0,298.0,305.0,1.94,9368.0,2832982.3,2022,21.85,14.55,12.1,19.11
2022-07-18,310.0,311.0,301.2,308.0,0.98,8542.0,2606044.2,2022,21.85,14.55,12.1,19.11
2022-07-19,308.0,310.0,305.0,308.0,0.0,8560.0,2620233.2,2022,21.85,14.55,12.1,19.11
2022-07-20,306.0,306.0,304.0,305.5,-0.81,8028.0,2447003.3,2022,21.85,14.55,12.1,19.11
2022-07-21,305.0,310.0,302.0,305.0,-0.16,4773.0,1451078.2,2022,21.85,14.55,12.1,19.11
2022-07-22,300.1,306.0,300.0,304.1,-0.3,1605.0,488482.5,2022,21.85,14.55,12.1,19.11
2022-07-24,309.0,312.0,300.3,306.0,0.62,5935.0,1812769.0,2022,21.85,14.55,12.1,19.11
2022-07-25,308.0,310.0,304.0,306.0,0.0,9217.0,2828307.2,2022,21.85,14.55,12.1,19.11
2022-07-26,305.1,308.5,304.0,305.7,-0.1,6396.0,1958535.0,2022,21.85,14.55,12.1,19.11
2022-07-27,308.0,308.0,303.0,306.0,0.1,4904.0,1495889.0,2022,21.85,14.55,12.1,19.11
2022-07-28,300.0,307.0,300.0,305.0,-0.33,8228.0,2507955.6,2022,21.85,14.55,12.1,19.11
2022-07-29,305.0,309.2,305.0,306.0,0.33,2845.0,869496.1,2022,21.85,14.55,12.1,19.11
2022-07-31,306.0,312.0,305.1,312.0,1.96,10935.0,3373626.1,2022,21.85,14.55,12.1,19.11
2022-08-01,318.1,328.7,313.0,327.0,4.81,15090.0,4928390.8,2022,21.85,14.55,12.1,19.11
2022-08-02,330.0,335.0,329.0,332.0,1.53,10969.0,3649393.1,2022,21.85,14.55,12.1,19.11
2022-08-03,338.0,365.1,338.0,353.0,6.33,25525.0,8915440.8,2022,21.85,14.55,12.1,19.11
2022-08-04,358.0,358.0,344.5,347.0,-1.7,16404.0,5681602.6,2022,21.85,14.55,12.1,19.11
2022-08-05,342.0,344.0,335.0,340.0,-2.02,7872.0,2674166.0,2022,21.85,14.55,12.1,19.11
2022-08-07,346.8,347.0,339.0,342.0,0.59,5293.0,1808165.9,2022,21.85,14.55,12.1,19.11
2022-08-08,348.0,348.0,336.1,336.1,-1.73,6107.0,2085906.0,2022,21.85,14.55,12.1,19.11
2022-08-09,337.0,337.0,326.0,326.0,-3.01,10571.0,3493297.0,2022,21.85,14.55,12.1,19.11
2022-08-10,323.0,333.5,322.1,330.0,1.23,5530.0,1819379.8,2022,21.85,14.55,12.1,19.11
2022-08-11,325.0,331.0,320.0,323.0,-2.12,13132.0,4271226.8,2022,21.85,14.55,12.1,19.11
2022-08-14,323.0,323.0,313.6,313.6,-2.91,13686.0,4351261.9,2022,21.85,14.55,12.1,19.11
2022-08-15,313.0,318.0,308.0,315.5,0.61,13038.0,4093495.4,2022,21.85,14.55,12.1,19.11
2022-08-16,316.0,325.0,315.0,321.5,1.9,11487.0,3696545.4,2022,21.85,14.55,12.1,19.11
2022-08-17,326.0,326.0,319.5,321.0,-0.16,8356.0,2683088.3,2022,21.85,14.55,12.1,19.11
2022-08-18,327.0,327.0,322.3,323.1,0.65,5060.0,1639924.8,2022,21.85,14.55,12.1,19.11
2022-08-21,329.0,330.0,324.2,327.0,1.21,15429.0,5047737.2,2022,21.85,14.55,12.1,19.11
2022-08-22,321.0,327.0,321.0,322.8,-1.28,6849.0,2218162.0,2022,21.85,14.55,12.1,19.11
2022-08-23,328.0,335.0,325.3,333.0,3.16,12123.0,4018603.7,2022,21.85,14.55,12.1,19.11
2022-08-24,339.6,356.0,331.0,345.0,3.6,19050.0,6533085.8,2022,21.85,14.55,12.1,19.11
2022-08-25,349.0,352.0,345.0,345.1,0.03,19617.0,6810686.2,2022,21.85,14.55,12.1,19.11
2022-08-26,342.0,342.0,331.1,334.1,-3.19,13410.0,4507288.9,2022,21.85,14.55,12.1,19.11
2022-08-28,338.9,338.9,327.5,328.1,-1.8,10827.0,3589043.2,2022,21.85,14.55,12.1,19.11
2022-08-29,325.0,331.5,325.0,331.4,1.01,9969.0,3267568.4,2022,21.85,14.55,12.1,19.11
2022-08-30,331.9,332.0,327.0,329.0,-0.72,4660.0,1534172.4,2022,21.85,14.55,12.1,19.11
2022-08-31,326.0,327.9,325.0,325.0,-1.22,2746.0,895577.3,2022,21.85,14.55,12.1,19.11
2022-09-01,322.0,505.0,321.0,322.0,-0.92,10589.0,3518759.0,2022,21.85,14.55,12.1,19.11
2022-09-02,320.1,324.9,320.1,324.0,0.62,1725.0,557974.3,2022,21.85,14.55,12.1,19.11
2022-09-04,320.0,328.0,320.0,325.1,0.34,3215.0,1045435.1,2022,21.85,14.55,12.1,19.11
2022-09-05,331.0,341.0,329.0,329.0,1.2,5422.0,1807840.9,2022,21.85,14.55,12.1,19.11
2022-09-06,326.0,330.0,324.0,329.8,0.24,8237.0,2694522.1,2022,21.85,14.55,12.1,19.11
2022-09-07,330.0,333.0,325.5,327.1,-0.82,10355.0,3390940.5,2022,21.85,14.55,12.1,19.11
2022-09-08,324.0,330.0,323.0,327.0,-0.03,2383.0,777144.6,2022,21.85,14.55,12.1,19.11
2022-09-11,330.0,330.9,324.0,325.0,-0.61,8532.0,2787303.9,2022,21.85,14.55,12.1,19.11
2022-09-12,331.4,331.4,320.5,320.5,-1.38,8773.0,2825107.6,2022,21.85,14.55,12.1,19.11
2022-09-13,326.5,326.9,321.0,322.0,0.47,4694.0,1520443.6,2022,21.85,14.55,12.1,19.11
2022-09-14,327.0,330.0,326.0,329.0,2.17,4932.0,1615877.7,2022,21.85,14.55,12.1,19.11
2022-09-15,335.0,335.0,324.0,325.0,-1.22,5274.0,1728420.0,2022,21.85,14.55,12.1,19.11
2022-09-16,319.0,329.9,315.0,322.0,-0.92,2885.0,919193.9,2022,21.85,14.55,12.1,19.11
2022-09-18,318.2,321.9,315.8,320.2,-0.56,4311.0,1373413.4,2022,21.85,14.55,12.1,19.11
2022-09-20,319.0,323.7,313.1,314.0,-1.94,8991.0,2827706.1,2022,21.85,14.55,12.1,19.11
2022-09-21,315.0,318.0,314.1,315.0,0.32,4518.0,1422518.0,2022,21.85,14.55,12.1,19.11
2022-09-22,319.0,321.0,312.1,313.0,-0.63,4888.0,1541446.0,2022,21.85,14.55,12.1,19.11
2022-09-25,310.5,314.0,310.0,311.0,-0.64,6378.0,1987957.7,2022,21.85,14.55,12.1,19.11
2022-09-27,315.0,320.0,310.0,313.2,0.71,3822.0,1203771.5,2022,21.85,14.55,12.1,19.11
2022-09-28,314.0,325.0,314.0,321.0,2.49,2117.0,674829.0,2022,21.85,14.55,12.1,19.11
2022-09-29,322.0,325.0,317.0,320.0,-0.31,2885.0,923128.0,2022,21.85,14.55,12.1,19.11
2022-10-09,322.0,336.0,322.0,336.0,5.0,4435.0,1466289.4,2022,21.85,14.55,12.1,19.11
2022-10-10,334.0,335.0,326.0,326.0,-2.98,5144.0,1692472.8,2022,21.85,14.55,12.1,19.11
2022-10-11,330.0,330.0,315.0,318.0,-2.45,3465.0,1105747.0,2022,21.85,14.55,12.1,19.11
2022-10-12,316.0,325.3,316.0,324.4,2.01,3492.0,1114275.6,2022,21.85,14.55,12.1,19.11
2022-10-13,324.0,326.0,316.1,317.1,-2.25,7221.0,2306073.5,2022,21.85,14.55,12.1,19.11
2022-10-16,323.0,323.0,316.1,323.0,1.86,5333.0,1700721.1,2022,21.85,14.55,12.1,19.11
2022-10-17,325.0,328.8,322.2,326.8,1.18,4734.0,1538546.9,2022,21.85,14.55,12.1,19.11
2022-10-19,326.1,330.0,324.0,328.0,0.37,2776.0,907060.5,2022,21.85,14.55,12.1,19.11
2022-10-20,321.8,329.2,321.8,327.0,-0.3,3378.0,1099430.1,2022,21.85,14.55,12.1,19.11
2022-10-23,332.0,333.3,323.0,333.3,1.93,5461.0,1796299.4,2022,21.85,14.55,12.1,19.11
2022-10-31,330.0,330.1,323.4,328.0,-1.59,10852.0,3534500.3,2022,21.85,14.55,12.1,19.11
2022-11-01,328.0,340.0,328.0,340.0,3.66,10758.0,3581598.2,2022,21.85,14.55,12.1,19.11
2022-11-02,335.2,344.7,334.1,336.2,-1.12,9808.0,3310177.6,2022,21.85,14.55,12.1,19.11
2022-11-03,330.3,340.0,330.2,338.0,0.54,12746.0,4304578.7,2022,21.85,14.55,12.1,19.11
2022-11-06,332.0,342.9,331.5,340.5,0.74,13631.0,4616466.3,2022,21.85,14.55,12.1,19.11
2022-11-07,340.5,346.0,340.1,340.9,0.12,5153.0,1762120.7,2022,21.85,14.55,12.1,19.11
2022-11-08,347.7,347.7,334.2,343.0,0.62,2734.0,929654.7,2022,21.85,14.55,12.1,19.11
2022-11-09,342.0,343.0,335.0,335.0,-2.33,4379.0,1479840.4,2022,21.85,14.55,12.1,19.11
2022-11-10,335.0,340.0,328.5,329.0,-1.79,9056.0,2997946.1,2022,21.85,14.55,12.1,19.11
2022-11-13,328.0,332.9,328.0,330.0,0.3,4758.0,1570964.1,2022,21.85,14.55,12.1,19.11
2022-11-14,328.0,330.0,326.0,328.0,-0.61,2255.0,740497.4,2022,21.85,14.55,12.1,19.11
2022-11-15,334.4,334.4,328.0,330.0,0.61,3276.0,1080528.4,2022,21.85,14.55,12.1,19.11
2022-11-16,330.0,333.6,327.0,333.0,0.91,2906.0,961339.4,2022,21.85,14.55,12.1,19.11
2022-11-17,334.9,335.0,330.0,332.5,-0.15,6092.0,2021145.4,2022,21.85,14.55,12.1,19.11
2022-11-22,332.0,339.0,332.0,333.0,0.15,1262.0,420179.0,2022,21.85,14.55,12.1,19.11
2022-11-23,328.0,333.0,325.0,326.0,-2.1,3425.0,1116719.9,2022,21.85,14.55,12.1,19.11
