date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2022-01-02,536.0,551.8,532.0,548.0,2.37,40142.0,21819449.0,2022,28.25,16.8,14.55,20.0
2022-01-03,552.0,576.0,551.1,573.9,4.73,65836.0,37353840.5,2022,28.25,16.8,14.55,20.0
2022-01-04,571.0,625.0,560.1,615.0,7.16,77227.0,45958834.5,2022,28.25,16.8,14.55,20.0
2022-01-05,615.0,618.9,591.0,597.0,-2.93,70010.0,42303701.4,2022,28.25,16.8,14.55,20.0
2022-01-06,598.0,618.0,588.4,614.0,2.85,40796.0,24616154.7,2022,28.25,16.8,14.55,20.0
2022-01-09,624.0,630.0,612.5,619.0,0.81,61734.0,38275882.1,2022,28.25,16.8,14.55,20.0
2022-01-10,629.0,629.0,605.0,610.0,-1.45,32762.0,20108453.1,2022,28.25,16.8,14.55,20.0
2022-01-11,610.0,620.0,605.0,613.0,0.49,26056.0,15942742.6,2022,28.25,16.8,14.55,20.0
2022-01-12,611.0,616.0,599.1,600.0,-2.12,42536.0,25734600.9,2022,28.25,16.8,14.55,20.0
2022-01-13,600.0,604.0,595.7,604.0,0.67,31878.0,19107113.9,2022,28.25,16.8,14.55,20.0
2022-01-16,606.0,621.0,602.3,610.0,0.99,67142.0,40925073.6,2022,28.25,16.8,14.55,20.0
2022-01-17,621.0,635.0,615.0,626.0,2.62,59378.0,37078226.5,2022,28.25,16.8,14.55,20.0
2022-01-18,630.0,640.0,623.0,630.0,0.64,75571.0,47720890.0,2022,28.25,16.8,14.55,20.0
2022-01-19,630.0,632.0,614.0,615.0,-2.38,26605.0,16463614.0,2022,28.25,16.8,14.55,20.0
2022-01-20,615.0,615.0,605.0,615.0,0.0,45429.0,27681883.7,2022,28.25,16.8,14.55,20.0
2022-01-23,610.0,612.0,597.0,601.0,-2.28,48168.0,29036615.3,2022,28.25,16.8,14.55,20.0
2022-01-24,596.0,597.0,579.0,582.0,-3.16,46044.0,26971521.5,2022,28.25,16.8,14.55,20.0
2022-01-25,582.0,593.6,578.2,583.0,0.17,18845.0,11068276.0,2022,28.25,16.8,14.55,20.0
2022-01-26,585.0,588.0,576.0,578.0,-0.86,13258.0,7707701.5,2022,28.25,16.8,14.55,20.0
2022-01-27,578.0,588.0,576.0,576.0,-0.35,12623.0,7314110.9,2022,28.25,16.8,14.55,20.0
2022-01-30,587.0,604.0,581.3,594.9,3.28,19498.0,11574202.7,2022,28.25,16.8,14.55,20.0
2022-01-31,595.0,595.0,580.0,583.0,-2.0,23495.0,13727096.6,2022,28.25,16.8,14.55,20.0
2022-02-01,576.0,585.0,576.0,585.0,0.34,28069.0,16311590.3,2022,28.25,16.8,14.55,20.0
2022-02-03,590.0,595.0,585.0,585.0,0.0,29116.0,17151039.5,2022,28.25,16.8,14.55,20.0
2022-02-06,583.0,585.0,578.0,580.0,-0.85,9840.0,5715693.9,2022,28.25,16.8,14.55,20.0
2022-02-07,578.0,585.0,576.1,577.5,-0.43,8586.0,4969361.7,2022,28.25,16.8,14.55,20.0
2022-02-08,589.0,600.7,571.3,579.8,0.4,20323.0,11736352.3,2022,28.25,16.8,14.55,20.0
2022-02-09,573.0,578.0,571.0,572.0,-1.35,11995.0,6881985.5,2022,28.25,16.8,14.55,20.0
2022-02-10,572.0,572.0,565.0,568.0,-0.7,17118.0,9710698.5,2022,28.25,16.8,14.55,20.0
2022-02-13,561.0,561.0,550.0,557.0,-1.94,24188.0,13409758.7,2022,28.25,16.8,14.55,20.0
2022-02-14,557.0,568.1,550.0,550.5,-1.17,26716.0,14908831.5,2022,28.25,16.8,14.55,20.0
2022-02-15,550.1,556.0,547.0,552.0,0.27,20932.0,11529902.9,2022,28.25,16.8,14.55,20.0
2022-02-16,552.1,573.0,550.0,554.0,0.36,12086.0,6708720.5,2022,28.25,16.8,14.55,20.0
2022-02-17,552.2,564.5,550.0,555.9,0.34,13723.0,7654415.0,2022,28.25,16.8,14.55,20.0
2022-02-20,544.8,562.0,540.0,562.0,1.1,14121.0,7770305.5,2022,28.25,16.8,14.55,20.0
2022-02-21,567.0,578.0,551.5,578.0,2.85,23725.0,13360988.9,2022,28.25,16.8,14.55,20.0
2022-02-22,578.0,601.0,565.0,601.0,3.98,22719.0,13056453.0,2022,28.25,16.8,14.55,20.0
2022-02-23,589.0,594.9,576.3,582.0,-3.16,30550.0,17919814.0,2022,28.25,16.8,14.55,20.0
2022-02-24,577.0,577.0,562.0,565.0,-2.92,14046.0,7967132.4,2022,28.25,16.8,14.55,20.0
2022-02-27,560.0,568.0,555.0,559.0,-1.06,20000.0,11222505.2,2022,28.25,16.8,14.55,20.0
2022-02-28,559.0,570.0,553.0,553.0,-1.07,11179.0,6247086.5,2022,28.25,16.8,14.55,20.0
2022-03-02,548.0,549.0,536.0,539.0,-2.53,34679.0,18749538.6,2022,28.25,16.8,14.55,20.0
2022-03-06,540.0,549.0,536.2,537.0,-0.37,10190.0,5501960.8,2022,28.25,16.8,14.55,20.0
2022-03-07,547.0,547.0,537.0,540.0,0.56,19027.0,10268421.6,2022,28.25,16.8,14.55,20.0
2022-03-09,537.0,540.0,531.0,536.0,-0.74,11289.0,6030498.0,2022,28.25,16.8,14.55,20.0
2022-03-10,540.0,540.0,529.0,540.0,0.75,30144.0,16054049.8,2022,28.25,16.8,14.55,20.0
2022-03-13,550.0,558.9,539.0,555.0,2.78,14235.0,7812052.9,2022,28.25,16.8,14.55,20.0
2022-03-14,555.0,561.0,550.1,555.0,0.0,2387.0,1326921.8,2022,28.25,16.8,14.55,20.0
2022-03-15,557.0,557.0,540.2,547.0,-1.44,19461.0,10629472.2,2022,28.25,16.8,14.55,20.0
2022-03-16,540.1,556.0,540.1,544.0,-0.55,11603.0,6317074.4,2022,28.25,16.8,14.55,20.0
2022-03-20,546.0,546.0,537.0,538.0,-1.1,11584.0,6245962.6,2022,28.25,16.8,14.55,20.0
2022-03-21,540.0,544.9,533.1,544.0,1.12,15163.0,8144772.6,2022,28.25,16.8,14.55,20.0
2022-03-22,549.9,553.0,543.0,546.0,0.37,11326.0,6213288.8,2022,28.25,16.8,14.55,20.0
