date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2023-07-31,246.8,258.6,241.1,242.0,0.0,9029.0,2224760.0,2023,1.55,185.2,1.48,0.0
2023-08-01,245.0,246.8,239.0,240.9,-0.45,6517.0,1573941.3,2023,1.55,185.2,1.48,0.0
2023-08-02,243.0,243.0,235.0,241.0,0.04,5799.0,1379765.2,2023,1.55,185.2,1.48,0.0
2023-08-03,243.9,243.9,235.0,238.0,-1.24,7183.0,1718355.2,2023,1.55,185.2,1.48,0.0
2023-08-06,235.1,239.0,229.1,230.8,-3.03,4966.0,1154393.7,2023,1.55,185.2,1.48,0.0
2023-08-07,229.6,234.0,225.0,230.0,-0.35,11843.0,2721377.5,2023,1.55,185.2,1.48,0.0
2023-08-08,226.0,228.0,220.0,224.0,-2.61,13254.0,2960497.5,2023,1.55,185.2,1.48,0.0
2023-08-09,220.0,227.0,217.6,227.0,1.34,13089.0,2895090.7,2023,1.55,185.2,1.48,0.0
2023-08-10,226.0,228.0,225.1,226.0,-0.44,1747.0,395054.0,2023,1.55,185.2,1.48,0.0
2023-08-13,229.0,230.5,221.5,229.5,1.55,7525.0,1695536.7,2023,1.55,185.2,1.48,0.0
2023-08-14,229.0,230.0,220.0,226.0,-1.53,3903.0,878197.4,2023,1.55,185.2,1.48,0.0
2023-08-15,222.0,225.0,218.0,221.5,-1.99,11239.0,2484635.1,2023,1.55,185.2,1.48,0.0
2023-08-16,217.2,219.0,212.0,218.0,-1.58,10344.0,2220088.5,2023,1.55,185.2,1.48,0.0
2023-08-17,221.0,221.0,214.1,217.5,-0.23,4119.0,890200.9,2023,1.55,185.2,1.48,0.0
2023-08-20,215.0,215.0,208.0,213.0,-2.07,5010.0,1054627.0,2023,1.55,185.2,1.48,0.0
2023-08-21,208.8,216.0,203.0,207.0,-2.82,7633.0,1588050.7,2023,1.55,185.2,1.48,0.0
2023-08-22,207.0,212.0,203.1,212.0,2.42,8376.0,1751755.6,2023,1.55,185.2,1.48,0.0
2023-08-23,212.0,218.0,212.0,218.0,2.83,4008.0,864765.0,2023,1.55,185.2,1.48,0.0
2023-08-24,220.0,220.0,213.0,214.0,-1.83,10327.0,2225413.3,2023,1.55,185.2,1.48,0.0
2023-08-27,216.0,218.2,206.0,211.9,-0.98,6409.0,1365577.3,2023,1.55,185.2,1.48,0.0
2023-08-28,214.0,218.0,210.0,214.0,0.99,3457.0,741730.5,2023,1.55,185.2,1.48,0.0
2023-08-29,217.0,217.0,211.0,211.9,-0.98,1853.0,394089.0,2023,1.55,185.2,1.48,0.0
2023-08-30,211.0,215.0,209.0,210.5,-0.66,2604.0,545804.2,2023,1.55,185.2,1.48,0.0
2023-09-03,213.0,213.0,203.0,203.0,-3.56,5759.0,1179515.5,2023,1.55,185.2,1.48,0.0
2023-09-04,200.0,216.2,200.0,209.8,3.35,7971.0,1633690.6,2023,1.55,185.2,1.48,0.0
2023-09-05,205.9,209.0,204.7,208.0,-0.86,4771.0,979218.2,2023,1.55,185.2,1.48,0.0
2023-09-07,208.0,210.9,197.0,203.8,-2.02,6800.0,1355128.2,2023,1.55,185.2,1.48,0.0
2023-09-10,202.3,223.5,202.3,208.8,2.45,18304.0,3846175.3,2023,1.55,185.2,1.48,0.0
2023-09-11,211.0,229.0,208.0,226.0,8.24,12885.0,2815052.0,2023,1.55,185.2,1.48,0.0
2023-09-12,223.0,224.0,217.0,220.0,-2.65,3778.0,831574.0,2023,1.55,185.2,1.48,0.0
2023-09-13,217.0,242.0,216.0,242.0,10.0,27831.0,6380625.9,2023,1.55,185.2,1.48,0.0
2023-09-17,238.0,248.8,225.0,228.0,-5.79,22061.0,5242478.3,2023,1.55,185.2,1.48,0.0
2023-09-18,228.0,237.1,223.5,237.1,3.99,8628.0,1974424.5,2023,1.55,185.2,1.48,0.0
2023-09-19,241.8,256.0,233.1,255.0,7.55,19248.0,4678310.9,2023,1.55,185.2,1.48,0.0
2023-09-21,260.0,262.0,245.0,250.7,-1.69,61659.0,15849224.6,2023,1.55,185.2,1.48,0.0
2023-09-24,254.9,254.9,235.7,239.0,-4.67,30979.0,7567553.5,2023,1.55,185.2,1.48,0.0
2023-09-25,234.5,244.8,227.0,233.9,-2.13,35719.0,8344512.0,2023,1.55,185.2,1.48,0.0
2023-09-26,238.5,246.9,237.0,244.0,4.32,36947.0,8937499.9,2023,1.55,185.2,1.48,0.0
2023-09-27,248.0,248.8,235.0,239.9,-1.68,8271.0,1983605.3,2023,1.55,185.2,1.48,0.0
